"Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff"
"34_49_PSME",411596.7875,5276991.8805,216.281682,29.338624,17.603175,4.442264,4.442264,0,244,120,50,0.41,0.719069,100.08911,0,411597.150000068,5276991.81599999,411596.818287,5276992.013067,-32767,29.392907,17.635744,4.442264,4.442264,0,244,120,50,0.41,0.700094,110.453348,0,411597.154787048,5276991.88756698,-0.0307870000251569,-0.132566999644041,-0.00478697929065675,-0.0715669961646199,0.136094999045418,0.071726913433912,34,"T3",2021,34,"34_A_Alt-2_EVDP_3",49,"PSME",41,"Y",7.4,60,0,0,NA,NA,NA,NA,411596.896287988,5276990.187,31.9441225411977,27.7641476087805,-0.108787988021504,1.69350000005215,1.69699059411489,-0.0780009879963472,1.8260669996962,1.82773215803297,0.0542830000000016
"34_5_PSME",411598.2655,5276973.5185,215.123493,31.016988,18.610193,4.531289,4.531289,0,244,120,50,0.423,0.973734,146.294859,0,411598.558000135,5276973.07999979,411598.270287,5276973.494066,-32767,31.068982,18.641389,4.531289,4.531289,0,244,120,50,0.423,0.830638,139.50219,0,411598.562787055,5276973.15156593,-0.00478700001258403,0.0244340002536774,-0.00478692015167326,-0.0715661384165287,0.0248985087408299,0.0717260536513214,34,"T3",2021,34,"34_A_Alt-2_EVDP_3",5,"PSME",42.3,"Y",15.2,149,0,0,NA,NA,NA,NA,411598.316278739,5276973.45805703,32.6769484360352,28.3205552636716,-0.0507787390379235,0.0604429701343179,0.0789419595458561,-0.0459917390253395,0.0360089698806405,0.058411351383441,0.051993999999997
"36_1_TSHE",412777.9745,5281231.461,315.596674,39.3843,23.630581,5.17511,5.17511,0,244,120,50,0.492,0.909484,77.575574,0,412778.584999674,5281231.59549993,412778.719152,5281231.501135,-32767,39.12456,23.474737,5.17511,5.17511,0,244,120,50,0.492,0.266092,307.059096,0,412778.574152068,5281231.61063495,-0.744651999964844,-0.0401349999010563,0.0108476054156199,-0.0151350181549788,0.745732806887762,0.0186209376188344,36,"T3",2021,36,"36_B_Alt-2_Poly",1,"TSHE",49.2,"Y",15.4,260,0,0,NA,NA,NA,NA,412777.990410604,5281230.17281806,38.8380688858305,32.3444360854414,-0.0159106039791368,1.28818194009364,1.28828019394167,0.728741395985708,1.32831693999469,1.51508742826943,0.259740000000001
"36_10_PSME",412803.355,5281245.2415,327.118603,45.120397,27.072238,5.219398,5.219398,0,244,120,50,0.532,1.143718,45.922232,0,412804.002000273,5281245.86800026,412803.865652,5281245.395635,-32767,44.506864,26.704119,5.219398,5.219398,0,244,120,50,0.532,0.648058,14.436521,0,412803.991152033,5281245.88313511,-0.510652000026312,-0.154135000891984,0.0108482404612005,-0.0151348579674959,0.533407033728319,0.01862117737417,36,"T3",2021,36,"36_B_Alt-2_Poly",10,"PSME",53.2,"Y",15.5,38,0,0,NA,NA,NA,NA,412802.699202868,5281245.06116668,38.3898799842216,32.6212353720845,0.655797131999861,0.180333319120109,0.68013968001001,1.16644913202617,0.334468320012093,1.21345483422183,0.613532999999997
"36_11_PSME",412802.139,5281239.169,325.167215,34.069666,20.441799,4.105751,4.105751,0,244,120,50,0.363,0.743948,244.419714,0,412801.739999832,5281238.97799992,412802.240696,5281239.232211,-32767,33.970883,20.38253,4.105751,4.105751,0,244,120,50,0.363,0.952398,244.950431,0,412801.729152009,5281238.99313511,-0.101695999968797,-0.0632110005244613,0.0108478225884028,-0.0151351904496551,0.119740164510314,0.0186212041731138,36,"T3",2021,36,"36_B_Alt-2_Poly",11,"PSME",36.3,"Y",10.8,50,0,0,NA,NA,NA,NA,412801.429729986,5281239.78910618,29.1887477961433,25.6609449767831,0.709270014020149,-0.620106180198491,0.942122936515455,0.810966013988946,-0.556895179674029,0.983767308355634,0.0987829999999974
"36_13_PSME",412808.352,5281236.9565,329.047709,36.633031,21.979819,4.651886,4.651886,0,244,120,50,0.441,1.251806,300.859393,0,412807.664999739,5281237.36700016,412808.170152,5281236.947135,-32767,36.72197,22.033182,4.651886,4.651886,0,244,120,50,0.441,1.053068,310.131668,0,412807.6541518,5281237.38213517,0.181848000036553,0.00936500076204538,0.0108479390037246,-0.0151350134983659,0.182088984720568,0.0186211281673331,36,"T3",2021,36,"36_B_Alt-2_Poly",13,"PSME",44.1,"Y",15,71,0,0,NA,NA,NA,NA,412807.339228634,5281237.73052232,33.6721035646175,29.0742876314464,1.01277136598947,-0.774022319354117,1.27468285884235,0.830923365952913,-0.783387320116162,1.14198482188044,0.0889389999999963
"36_17_PSME",412802.106,5281226.892,327.575064,40.529856,24.317913,5.701349,5.701349,0,244,120,50,0.618,0.892222,16.855766,0,412802.288999969,5281227.4959999,412802.093152,5281226.823634,-32767,40.511956,24.307173,5.701349,5.701349,0,244,120,50,0.618,1.006966,15.061016,0,412802.278151963,5281227.51113387,0.0128480000421405,0.0683660004287958,0.0108480058261193,-0.0151339722797275,0.0695627854510797,0.0186203208180492,36,"T3",2021,36,"36_B_Alt-2_Poly",17,"PSME",61.8,"Y",11.2,120,0,0,NA,NA,NA,NA,412802.855934523,5281227.247,42.4363291124883,35.6334291623437,-0.749934522958938,-0.355000000447035,0.829714884187963,-0.762782523001079,-0.423366000875831,0.872396669006413,0.0179000000000045
"36_2_TSHE",412781.244,5281235.152,316.678192,36.329427,21.797656,5.16123,5.16123,0,244,120,50,0.49,0.914531,336.684638,0,412781.01450003,5281235.68449992,412781.620152,5281235.417135,-32767,36.081259,21.648756,5.16123,5.16123,0,244,120,50,0.49,1.076931,294.618764,0,412781.003652276,5281235.69963487,-0.37615199998254,-0.26513500045985,0.0108477542526089,-0.0151349483057857,0.460203102509869,0.0186209675512256,36,"T3",2021,36,"36_B_Alt-2_Poly",2,"TSHE",49,"Y",12.9,275,0,0,NA,NA,NA,NA,412780.305538395,5281233.97130908,38.7411051933536,32.2576845340036,0.93846160499379,1.18069091998041,1.50822452989325,1.31461360497633,1.44582592044026,1.95412935155424,0.248168
"36_22_PSME",412798.9195,5281218.3665,328.5531,33.2259,19.93554,4.846403,4.846403,0,244,120,50,0.471,0.995315,2.731033,0,412798.946999999,5281218.94299996,412798.930057,5281218.595501,-32767,33.242915,19.945749,4.846403,4.846403,0,244,120,50,0.471,0.625118,0.962882,0,412798.936151806,5281218.958135,-0.0105570000014268,-0.229001000523567,0.0108481934876181,-0.0151350433006883,0.229244211464161,0.0186213006435777,36,"T3",2021,36,"36_B_Alt-2_Poly",22,"PSME",47.1,"Y",16.4,162,0,0,NA,NA,NA,NA,412798.224328708,5281217.24967313,35.2829004595591,30.2900183872125,0.695171291998122,1.11682686954737,1.3155095521361,0.705728291999549,1.34582787007093,1.51963978560324,0.0170150000000007
"36_23_PSME",412796.7085,5281222.3575,326.513792,35.332489,21.199494,4.407576,4.407576,0,244,120,50,0.405,1.312949,337.600618,0,412796.399999927,5281223.1060002,412796.572652,5281222.469135,-32767,35.403463,21.242078,4.407576,4.407576,0,244,120,50,0.405,1.096235,344.281183,0,412796.389152075,5281223.12113472,0.135848000005353,-0.111635000444949,0.0108478521578945,-0.0151345273479819,0.175832455564376,0.0186206824387923,36,"T3",2021,36,"36_B_Alt-2_Poly",23,"PSME",40.5,"Y",11.3,165,0,0,NA,NA,NA,NA,412796.08110521,5281221.93203816,31.6590147556711,27.5473529005117,0.627394790004473,0.42546183988452,0.758051449258345,0.49154678999912,0.537096840329468,0.728073665675622,0.0709739999999996
"36_24_PSME",412793.9145,5281219.478,326.166529,37.120537,22.272322,5.237027,5.237027,0,244,120,50,0.535,0.94544,343.739795,0,412793.74300008,5281220.06599971,412793.964152,5281219.664134,-32767,37.16752,22.300512,5.237027,5.237027,0,244,120,50,0.535,0.735639,330.91041,0,412793.732152081,5281220.08113386,-0.0496519999578595,-0.186134000308812,0.0108479991322383,-0.0151341473683715,0.192642641102057,0.0186204592247514,36,"T3",2021,36,"36_B_Alt-2_Poly",24,"PSME",53.5,"Y",15.2,178,0,0,NA,NA,NA,NA,412793.68692235,5281217.65625943,38.5372887027897,32.7314201490148,0.227577649988234,1.82174057047814,1.83590040386187,0.277229649946094,2.00787457078695,2.02692293164346,0.0469830000000044
"36_25_PSME",412790.3875,5281220.9825,323.21806,38.448135,23.068882,4.469833,4.469833,0,244,120,50,0.414,0.612023,8.189292,0,412790.446000038,5281221.38900027,412790.376652,5281220.997635,-32767,38.448237,23.068943,4.469833,4.469833,0,244,120,50,0.414,0.612021,8.189292,0,412790.435152002,5281221.40413502,0.0108480000053532,-0.0151350004598498,0.0108480359776877,-0.0151347508653998,0.0186211531070393,0.0186209711973068,36,"T3",2021,36,"36_B_Alt-2_Poly",25,"PSME",41.4,"Y",13.4,194,0,0,NA,NA,NA,NA,412789.914696599,5281219.84503727,32.170897607278,27.9364561608335,0.472803401004057,1.13746272958815,1.23181350747714,0.461955400998704,1.152597730048,1.24172634659319,0.00010199999999827
"36_26_PSME",412785.7875,5281220.384,320.962504,38.037915,22.822749,5.219398,5.219398,0,244,120,50,0.532,0.873169,326.433296,0,412785.467000032,5281220.86699994,412785.897387,5281220.476096,-32767,38.153075,22.891845,5.219398,5.219398,0,244,120,50,0.532,0.667339,313.705547,0,412785.57615265,5281220.78313372,-0.109886999998707,-0.0920959999784827,-0.109152617922518,0.0838662264868617,0.14337651823347,0.137651145816099,36,"T3",2021,36,"36_B_Alt-2_Poly",26,"PSME",53.2,"Y",16,206,0,0,NA,NA,NA,NA,412786.142511652,5281218.46629526,38.3898799842216,32.6212353720845,-0.355011652049143,1.91770473960787,1.95028837390914,-0.245124652050436,2.00980073958635,2.02469383065309,0.115160000000003
"36_28_PSME",412784.142,5281224.5825,318.957942,36.946954,22.168172,5.16017,5.16017,0,244,120,50,0.522,0.400757,283.767378,0,412783.891000112,5281224.64399998,412784.075152,5281224.595134,-32767,36.966818,22.180091,5.16017,5.16017,0,244,120,50,0.522,0.318099,288.170101,0,412783.880151922,5281224.65913402,0.0668479999876581,-0.0126340007409453,0.0108481894130819,-0.0151340495795012,0.0680314124289078,0.018620490600865,36,"T3",2021,36,"36_B_Alt-2_Poly",28,"PSME",52.2,"Y",13.2,223,0,0,NA,NA,NA,NA,412784.154071647,5281223.19313114,37.8950114662761,32.2510652449826,-0.0120716469828039,1.38936885911971,1.38942130088483,-0.0789196469704621,1.40200285986066,1.40422232204712,0.0198640000000054
"36_3_PSME",412780.408,5281242.7055,314.885667,34.874662,20.924798,4.13534,4.13534,0,244,120,50,0.367,0.901491,324.195268,0,412780.087000007,5281243.1505,412780.773952,5281243.066135,-32767,34.825674,20.895405,4.13534,4.13534,0,244,120,50,0.367,1.254322,284.578915,0,412780.036153611,5281243.25802718,-0.365952000021935,-0.360635000281036,0.0508463961305097,-0.107527182437479,0.513788351121118,0.118943057646942,36,"T3",2021,36,"36_B_Alt-2_Poly",3,"PSME",36.7,"Y",15.5,304,0,0,NA,NA,NA,NA,412780.306367626,5281241.51449,29.4300502972808,25.8458764581511,0.10163237398956,1.19101000018418,1.19533842905742,0.467584374011494,1.55164500046521,1.62056698543702,0.0489880000000014
"36_31_TSHE",412784.5,5281232.7535,318.204332,36.431457,21.858874,4.702647,4.702647,0,244,120,50,0.427,1.106371,30.356107,0,412784.855500012,5281233.36050003,412784.489152,5281232.770635,-32767,36.465663,21.879398,4.702647,4.702647,0,244,120,50,0.427,1.102622,30.438636,0,412784.844651995,5281233.37563499,0.0108480000053532,-0.0171350007876754,0.0108480175840668,-0.0151349557563663,0.020280220810183,0.0186211270134594,36,"T3",2021,36,"36_B_Alt-2_Poly",31,"TSHE",42.7,"Y",9.4,262,0,0,NA,NA,NA,NA,412783.847930154,5281231.53877285,35.5298095376272,29.3915445276208,0.652069845993537,1.21472714934498,1.37867948828211,0.641221845988184,1.23186215013266,1.38875837088456,0.0342059999999975
"36_33_TSHE",412794.64,5281240.994,321.595935,36.489174,21.893504,4.778346,4.778346,0,244,120,50,0.437,0.747873,348.984978,0,412794.549000053,5281241.46149971,412794.629152,5281241.009135,-32767,36.489513,21.893708,4.778346,4.778346,0,244,120,50,0.437,0.747867,348.984978,0,412794.538151937,5281241.47663531,0.0108480000053532,-0.0151350004598498,0.0108481153729372,-0.0151355937123299,0.0186211531070393,0.0186217025045852,36,"T3",2021,36,"36_B_Alt-2_Poly",33,"TSHE",43.7,"Y",8,0,0,0,NA,NA,NA,NA,412793.15645,5281240.847,36.0609940911256,29.8646601383372,1.48355000000447,0.146999999880791,1.49081507990703,1.47270199999912,0.162135000340641,1.48160012794845,0.000339000000003864
"36_34_PSME",412797.194,5281238.9165,322.965806,39.820425,23.892255,5.312699,5.312699,0,244,120,50,0.548,0.60693,81.34162,0,412797.610999838,5281238.97999997,412797.670652,5281239.031135,-32767,39.733519,23.840111,5.312699,5.312699,0,244,120,50,0.548,0.114148,242.949403,0,412797.600152234,5281238.99513512,-0.476651999983005,-0.114635000005364,0.0108476038440131,-0.0151351476088166,0.490243115519258,0.0186210419229783,36,"T3",2021,36,"36_B_Alt-2_Poly",34,"PSME",54.8,"Y",6.4,33,0,0,NA,NA,NA,NA,412796.642139824,5281238.21449163,39.1705609117674,33.2043696670837,0.551860176026821,0.702008370310068,0.892953193549221,1.02851217600983,0.816643370315433,1.3132949746651,0.086905999999999
"36_35_TSHE",412798.2,5281232.586,324.26471,35.81728,21.490368,5.325249,5.325249,0,244,120,50,0.514,0.956727,202.255069,0,412797.973500056,5281232.03250013,412798.121671,5281232.189047,-32767,35.696627,21.417976,5.325249,5.325249,0,244,120,50,0.514,0.341564,228.353974,0,412797.962652217,5281232.04763492,0.0783290000399575,0.39695299975574,0.0108478398178704,-0.0151347946375608,0.404607360613151,0.0186208924983556,36,"T3",2021,36,"36_B_Alt-2_Poly",35,"TSHE",51.4,"Y",5.1,102,0,0,NA,NA,NA,NA,412798.145002764,5281231.78665038,39.8860906111189,33.2828080412845,0.0549972360022366,0.799349620006979,0.801239359350991,-0.0233317640377209,0.402396620251238,0.403072463959933,0.120652999999997
"36_37_TSHE",412792.921,5281227.428,321.843475,36.617151,21.970291,4.67971,4.67971,0,244,120,50,0.424,0.53755,340.088139,0,412792.803999922,5281227.75100021,412793.183652,5281226.959634,-32767,36.334759,21.800856,4.67971,4.67971,0,244,120,50,0.424,1.413136,334.164154,0,412792.793151938,5281227.76613411,-0.262652000004891,0.468365999870002,0.0108479835907929,-0.0151338977739215,0.536984900105018,0.0186202473081755,36,"T3",2021,36,"36_B_Alt-2_Poly",37,"TSHE",42.4,"Y",6.6,181,0,0,NA,NA,NA,NA,412793.041264118,5281226.24800521,35.3687665362844,29.2481877175923,-0.120264118013438,1.17999478988349,1.1861075677331,0.142387881991453,0.711628790013492,0.725734003415906,0.282392000000002
"36_38_TSHE",412790.114,5281225.974,321.001274,38.698249,23.21895,4.911748,4.911748,0,244,120,50,0.455,0.508691,178.832562,0,412790.121000002,5281225.6304999,412790.005065,5281225.73906,-32767,38.713682,23.22821,4.911748,4.911748,0,244,120,50,0.455,0.208105,131.638306,0,412790.110152194,5281225.64563351,0.108935000025667,0.234940000809729,0.0108478082693182,-0.0151336127892137,0.258966480863967,0.0186199135417364,36,"T3",2021,36,"36_B_Alt-2_Poly",38,"TSHE",45.5,"Y",8.8,202,0,0,NA,NA,NA,NA,412789.859911978,5281224.68778208,36.9960034894697,30.6984231038682,0.254088021989446,1.28621792048216,1.3110748498419,0.145153021963779,1.05127791967243,1.06125146133045,0.0154330000000016
"36_41_PSME",412788.4035,5281230.986,319.600717,40.678074,24.406844,5.237027,5.237027,0,244,120,50,0.535,0.353888,227.419509,0,412788.218499946,5281230.81599995,412788.392652,5281231.001135,-32767,40.678906,24.407344,5.237027,5.237027,0,244,120,50,0.535,0.382023,226.120375,0,412788.197152214,5281230.81313521,0.0108480000053532,-0.0151350004598498,0.0213477312936448,0.00286473799496889,0.0186211531070393,0.0215390890050039,36,"T3",2021,36,"36_B_Alt-2_Poly",41,"PSME",53.5,"Y",5.8,240,0,0,NA,NA,NA,NA,412788.133502658,5281229.947,38.5372887027897,32.7314201490148,0.269997342023998,1.03899999987334,1.0735080644489,0.259149342018645,1.05413500033319,1.08552244582788,0.000831999999995503
"36_5_PSME",412786.1955,5281245.014,316.925251,43.559305,26.135582,5.701349,5.701349,0,244,120,50,0.618,1.067925,247.399136,0,412785.445999732,5281244.70199989,412786.044152,5281244.479135,-32767,43.64216,26.185296,5.701349,5.701349,0,244,120,50,0.618,0.858686,291.386584,0,412785.43515201,5281244.717635,0.151347999984864,0.534865000285208,0.0108477215399034,-0.0156351113691926,0.555865798218881,0.0190297075682823,36,"T3",2021,36,"36_B_Alt-2_Poly",5,"PSME",61.8,"Y",12.7,322,0,0,NA,NA,NA,NA,412785.337549263,5281242.85473657,42.4363291124883,35.6334291623437,0.857950737001374,2.15926343016326,2.32346681232197,0.70660273701651,1.62439842987806,1.77142814896612,0.082854999999995
"36_7_PSME",412794.441,5281248.8625,320.180724,44.986209,26.991725,5.961462,5.961462,0,244,120,50,0.668,1.475923,42.849139,0,412795.229000078,5281249.71200008,412794.950152,5281249.486135,-32767,44.596254,26.757753,5.961462,5.961462,0,244,120,50,0.668,0.463495,47.977372,0,412795.218152144,5281249.72763513,-0.509152000013273,-0.623635000549257,0.0108479342306964,-0.0156350526958704,0.805081594018636,0.0190297806050453,36,"T3",2021,36,"36_B_Alt-2_Poly",7,"PSME",66.8,"Y",16.1,6,0,0,NA,NA,NA,NA,412794.839358259,5281248.85880252,44.6336214722055,37.2591399357693,-0.398358259000815,0.00369748007506132,0.398375418259041,0.110793741012458,0.627332480624318,0.637041046003942,0.389955
"36_9_PSME",412798.383,5281242.836,322.789985,34.276792,20.566075,4.510891,4.510891,0,244,120,50,0.42,0.729924,273.150717,0,412797.947000029,5281242.86,412798.372152,5281242.851134,-32767,34.310405,20.586243,4.510891,4.510891,0,244,120,50,0.42,0.974217,238.851735,0,412797.872892499,5281242.54938751,0.0108479999471456,-0.0151340002194047,0.0741075295954943,0.310612491331995,0.0186203401014646,0.319330621322502,36,"T3",2021,36,"36_B_Alt-2_Poly",9,"PSME",42,"Y",10.6,27,0,0,NA,NA,NA,NA,412797.968749297,5281242.29166916,32.5089041713223,28.1930695961041,0.414250702946447,0.54433083999902,0.684031949740408,0.403402702999301,0.559464840218425,0.689735201528652,0.0336130000000026
"37_10_PSME",413008.32,5280950.7635,266.988202,40.030748,24.018449,6.011902,6.011902,0,244,120,50,0.678,0.393646,40.058972,0,413008.496999954,5280950.97399995,413008.877308,5280950.753128,-32767,40.231207,24.138724,6.011902,6.011902,0,244,120,50,0.678,0.620932,305.362462,0,413008.521755497,5280951.00545558,-0.557307999988552,0.010372000746429,-0.0247555429814383,-0.0314556332305074,0.557404507741662,0.0400286618591984,37,"T3",2021,37,"37_B_Alt-2_Ethno",10,"PSME",67.8,"Y",11,255,0,0,NA,NA,NA,NA,413009.193915911,5280951.0379905,45.0607120402725,37.5743870301599,-0.873915911011863,-0.274490499868989,0.916009854771237,-0.316607911023311,-0.284862500615418,0.425895777837036,0.200458999999995
"37_12_TSHE",413003.3835,5280948.474,268.694686,34.082663,20.449597,5.02737,5.02737,0,244,120,50,0.471,1.66263,142.023383,0,413003.991999989,5280947.69450002,413003.435708,5280948.609129,-32767,34.05796,20.434776,5.02737,5.02737,0,244,120,50,0.471,1.911412,152.871032,0,413003.953708002,5280947.59812901,-0.0522079999791458,-0.13512900006026,0.0382919867988676,0.0963710136711597,0.144863804723983,0.103699800043257,37,"T3",2021,37,"37_B_Alt-2_Ethno",12,"TSHE",47.1,"Y",16.7,251,0,0,NA,NA,NA,NA,413004.028939788,5280948.44801182,37.805321381176,31.4210636682678,-0.645439788000658,0.0259881801903248,0.645962774038829,-0.593231788021512,0.161117180250585,0.614721644397771,0.0247029999999953
"37_13_PSME",413004.743,5280959.283,270.634835,30.591465,18.354879,4.266244,4.266244,0,244,120,50,0.385,0.842684,100.760469,0,413005.185000024,5280959.199,413004.752208,5280959.195129,-32767,30.613158,18.367895,4.266244,4.266244,0,244,120,50,0.385,0.858866,85.562989,0,413005.209708008,5280959.230629,-0.00920799997402355,0.0878710001707077,-0.0247079835389741,-0.0316290026530623,0.0883521359929806,0.0401357478987204,37,"T3",2021,37,"37_B_Alt-2_Ethno",13,"PSME",38.5,"Y",15.8,291,0,0,NA,NA,NA,NA,413005.068529261,5280959.5472136,30.4998850573223,26.6640251807412,-0.325529260968324,-0.264213600195944,0.419259020505326,-0.3163212609943,-0.352084600366652,0.473310369601564,0.0216929999999991
"37_15_TSHE",413010.215,5280963.101,269.75256,36.228804,21.737283,5.077113,5.077113,0,244,120,50,0.478,0.261405,283.826062,0,413010.054500212,5280963.14049995,413010.257708,5280963.224129,-32767,36.183795,21.710277,5.077113,5.077113,0,244,120,50,0.478,0.323383,227.679131,0,413010.106707796,5280963.08662882,-0.0427079999935813,-0.123128999955952,-0.0522075842018239,0.0538711324334145,0.130325453744096,0.07501820284337,37,"T3",2021,37,"37_B_Alt-2_Ethno",15,"TSHE",47.8,"Y",14.2,314,0,0,NA,NA,NA,NA,413009.604474835,5280963.74914886,38.1532055140195,31.7319533244583,0.610525165044237,-0.648148859851062,0.890414466233857,0.653233165037818,-0.52501985989511,0.838068864228714,0.0450089999999932
"37_17_PSME",413013.669,5280969.5945,271.946302,35.154341,21.092605,4.435346,4.435346,0,244,120,50,0.409,0.345067,100.75265,0,413013.877000295,5280969.55499994,413013.694208,5280969.584128,-32767,35.179448,21.107669,4.435346,4.435346,0,244,120,50,0.409,0.337967,89.447769,0,413013.901707949,5280969.586128,-0.0252079999772832,0.0103719998151064,-0.0247076542582363,-0.0311280554160476,0.0272584233406717,0.0397419679045851,37,"T3",2021,37,"37_B_Alt-2_Ethno",17,"PSME",40.9,"Y",17.4,337,0,0,NA,NA,NA,NA,413013.020378364,5280969.90178445,31.8872473256528,27.7209145731122,0.648621635977179,-0.307284450158477,0.717728193654749,0.673829635954462,-0.317656449973583,0.744951004093788,0.0251069999999984
"37_18_PSME",413017.732,5280968.086,269.947698,37.725567,22.635341,5.329998,5.329998,0,244,120,50,0.551,1.519231,42.36617,0,413018.405999808,5280968.82499979,413017.973608,5280968.507129,-32767,37.70371,22.622227,5.329998,5.329998,0,244,120,50,0.551,0.874001,52.634266,0,413018.430698532,5280968.85616814,-0.241607999952976,-0.421128999441862,-0.0246987241553143,-0.031168351881206,0.485514222049345,0.0397679913233116,37,"T3",2021,37,"37_B_Alt-2_Ethno",18,"PSME",55.1,"Y",15.3,350,0,0,NA,NA,NA,NA,413017.162282882,5280968.95255862,39.3154499036054,33.3124860234909,0.569717117992695,-0.866558619774878,1.03706385340539,0.811325117945671,-0.445429620333016,0.925557126102745,0.0218569999999971
"37_20_PSME",413026.256,5280964.5775,266.427863,39.718535,23.831121,5.770292,5.770292,0,244,120,50,0.631,0.748821,146.830371,0,413026.540000113,5280964.14299983,413026.463808,5280964.351128,-32767,39.897776,23.938666,5.770292,5.770292,0,244,120,50,0.631,0.279015,166.344419,0,413026.509677082,5280964.16232948,-0.207807999977376,0.226371999830008,0.0303230309509672,-0.0193296447396278,0.307292120240064,0.0359599968272181,37,"T3",2021,37,"37_B_Alt-2_Ethno",20,"PSME",63.1,"Y",12,28,0,0,NA,NA,NA,NA,413025.452758753,5280964.48037111,43.0178573504224,36.064325248925,0.803241247020196,0.0971288895234466,0.809092406400293,1.01104924699757,-0.129243110306561,1.01927639108147,0.179240999999998
"37_21_TSHE",413030.471,5280964.89,264.635364,36.724731,22.034839,5.411846,5.411846,0,244,120,50,0.527,1.408485,58.660699,0,413031.241999956,5280965.35949998,413030.290408,5280965.040129,-32767,36.733499,22.0401,5.411846,5.411846,0,244,120,50,0.527,2.175863,71.075105,0,413031.609674362,5280965.49245534,0.180592000018805,-0.150129000656307,-0.367674405977596,-0.132955363020301,0.234845028282171,0.390975187661363,37,"T3",2021,37,"37_B_Alt-2_Ethno",21,"TSHE",52.7,"Y",15.3,40,0,0,NA,NA,NA,NA,413029.653750428,5280965.60547998,40.4899107713895,33.8240396994385,0.817249572020955,-0.715479980222881,1.08618988444386,0.63665757200215,-0.565350979566574,0.851442654607201,0.00876800000000344
"37_24_PSME",413027.245,5280955.788,262.684002,39.573001,23.7438,5.404264,5.404264,0,244,120,50,0.564,0.706052,32.777584,0,413027.508999865,5280956.19799979,413026.928208,5280955.511129,-32767,39.753366,23.852019,5.404264,5.404264,0,244,120,50,0.564,1.353821,40.14143,0,413027.533707786,5280956.22912874,0.3167919999687,0.276870999485254,-0.024707920732908,-0.0311289485543966,0.420731174980096,0.039742833128074,37,"T3",2021,37,"37_B_Alt-2_Ethno",24,"PSME",56.4,"Y",8.2,75,0,0,NA,NA,NA,NA,413027.739691776,5280956.00731617,39.9379995508497,33.7766521884758,-0.494691775995307,-0.219316170550883,0.54112802173099,-0.811483775964007,-0.496187170036137,0.951161198935949,0.180365000000002
"37_25_PSME",413034.5655,5280954.241,259.98121,36.819766,22.09186,5.780815,5.780815,0,244,120,50,0.633,1.461291,65.659572,0,413035.42100019,5280954.62800009,413035.345708,5280954.861128,-32767,36.855979,22.113588,5.780815,5.780815,0,244,120,50,0.633,0.349705,153.605811,0,413035.445707895,5280954.65962821,-0.78020799998194,-0.620127999223769,-0.0247077044914477,-0.0316281216219068,0.996635970982933,0.0401348818182741,37,"T3",2021,37,"37_B_Alt-2_Ethno",25,"PSME",63.3,"Y",15.8,86,0,0,NA,NA,NA,NA,413035.580611994,5280954.98715228,43.1066697885761,36.1300913580135,-1.01511199399829,-0.746152279898524,1.25983950769808,-0.234903994016349,-0.126024280674756,0.266574578166078,0.0362129999999965
"37_29_PSME",413025.577,5280946.2345,259.354492,39.719496,23.831697,5.884839,5.884839,0,244,120,50,0.653,1.67547,52.715674,0,413026.501000151,5280946.9380001,413026.467608,5280946.811128,-32767,39.741146,23.844687,5.884839,5.884839,0,244,120,50,0.653,0.243371,20.146557,0,413026.525748264,5280946.9696046,-0.890607999986969,-0.576627999544144,-0.0247481130063534,-0.0316044995561242,1.06098183749726,0.0401411695092245,37,"T3",2021,37,"37_B_Alt-2_Ethno",29,"PSME",65.3,"Y",10,135,0,0,NA,NA,NA,NA,413026.890167812,5280946.81393219,43.9854367434158,36.7802436459215,-1.31316781201167,-0.579432189464569,1.43532273886092,-0.422559812024701,-0.00280418992042542,0.422569116499846,0.0216500000000011
